,url,autor,fecha,titulo,subtitulo,resumen,tags
161,https://www.pagina12.com.ar/530010-el-8-m-dentro-y-fuera-de-la-feria-del-libro-en-bolonia,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
162,https://www.pagina12.com.ar/humor/rudy_paz/529698,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
163,https://www.pagina12.com.ar/529977-la-agenda-de-las-mujeres-el-reclamo-de-igualdad-y-los-apunte,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
164,https://www.pagina12.com.ar/528538-el-combate-a-la-inflacion-con-una-estrategia-gradual,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
165,https://carasycaretas.org.ar/2023/02/28/el-fin-de-la-primavera/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
166,https://www.pagina12.com.ar/suplementos/libero,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
167,https://www.pagina12.com.ar/529944-hay-que-cortar-con-todo-lo-que-sea-necesario,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
168,https://www.pagina12.com.ar/526659-la-familia-de-malcom-x-demanda-a-la-cia-el-fbi-y-la-policia-,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
169,https://www.pagina12.com.ar/secciones/la-rioja12,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
170,https://www.pagina12.com.ar/529803-derecha-antiderechos-dura-respuesta-a-rodriguez-larreta-por-,No se pudo obtener el autor,2023-03-08,"""Derecha antiderechos"": dura respuesta a Rodríguez Larreta por su plan para eliminar el Ministerio de las Mujeres",Las ministras Ayelén Mazzina y Estela Díaz criticaron al jefe de Gobierno,"En medio de la disputa al interior de Juntos por el Cambio, el precandidato dijo que planea cerrar el Ministerio si es electo presidente. Este 8M le respondieron las ministras de Nación y la provincia de Buenos Aires. ","['Día Internacional de la Mujer', 'Día Internacional de la Mujer']"
171,https://www.pagina12.com.ar/529841-de-papo-campeon-de-fms-a-lo-nuevo-de-marilina-bertoldi,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
172,https://www.pagina12.com.ar/suplementos/radar-libros,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
173,https://www.pagina12.com.ar/529976-violencia-en-rosario-diputados-dio-el-primer-paso-para-forta,No se pudo obtener el autor,2023-03-08,Violencia en Rosario: Diputados dio el primer paso para fortalecer al sistema judicial,Dictamen favorable al proyecto que amplía la estructura de la Justicia Penal Federal,"Con el consenso de la mayoría de los bloques, un plenario de las comisiones de Justicia y de Legislación Penal emitió
dictamen sobre el proyecto que propone crear juzgados federales, fiscalías y defensorías en Santa Fe.",[]
174,https://www.pagina12.com.ar/530016-efemerides-de-hoy-que-paso-un-9-de-marzo,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
175,https://www.pagina12.com.ar/secciones/catamarca12,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
176,https://www.pagina12.com.ar/530000-dolar-trepo-cuatro-pesos-el-blue,No se pudo obtener el autor,No se pudo obtener la fecha,429 Too Many Requests,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
